alarm_description,Severity,Alarm ID,Alarm Source,Location Info,Other Information,Last Occurred (ST),Acknowledged On (ST),Fiber/Cable Name,Cleared By,Acknowledged By,Clearance Status,Acknowledgement Status,Alarm Serial Number
2,2,12301,44,918,106,2025-05-13 01:00:00,2025-05-13 09:00:00,21,4,1,0,0,25878862
1,2,13142,34,1041,233,2025-05-07 19:00:00,2025-05-08 02:00:00,107,1,1,0,0,26560322
1,1,327,58,94,219,2025-05-10 22:00:00,2025-05-11 06:00:00,63,4,2,0,0,27928893
2,2,236,18,332,208,2025-05-14 04:00:00,2025-05-14 05:00:00,109,3,2,0,0,27889389
2,0,13417,47,366,123,2025-05-06 23:00:00,2025-05-07 03:00:00,108,3,2,0,0,27783246
1,0,199,45,973,97,2025-05-14 22:00:00,2025-05-15 06:00:00,108,4,2,0,0,27547326
1,2,12301,5,705,257,2025-05-01 17:00:00,2025-05-01 19:00:00,107,1,1,0,0,26782679
2,0,236,32,915,238,2025-05-03 22:00:00,2025-05-04 05:00:00,63,1,2,0,0,27638177
0,1,12956,2,762,192,2025-05-08 06:00:00,2025-05-08 14:00:00,63,3,1,0,0,27695167
0,0,236,48,873,197,2025-05-15 05:00:00,2025-05-15 14:00:00,13,3,3,0,0,27017981
2,1,299,26,969,145,2025-05-12 23:00:00,2025-05-13 06:00:00,63,3,1,0,0,27885753
0,3,12580,14,549,208,2025-05-13 10:00:00,2025-05-13 19:00:00,21,1,2,0,0,26964200
2,3,12307,18,679,181,2025-05-15 02:00:00,2025-05-15 04:00:00,109,3,1,0,0,25588670
0,3,235,58,834,123,2025-05-18 15:00:00,2025-05-18 16:00:00,109,3,1,0,0,27870866
0,3,1,46,955,166,2025-05-11 07:00:00,2025-05-11 08:00:00,12,1,1,0,0,25761194
1,0,119,37,922,267,2025-05-09 00:00:00,2025-05-09 04:00:00,107,3,1,0,0,27623866
1,2,12580,27,988,229,2025-05-18 10:00:00,2025-05-18 11:00:00,107,3,1,0,0,26076602
0,0,199,54,782,61,2025-05-14 12:00:00,2025-05-14 19:00:00,21,4,2,0,0,27796588
0,1,187,51,935,165,2025-05-13 17:00:00,2025-05-14 01:00:00,63,3,1,0,0,25595168
1,0,119,64,11,111,2025-05-12 03:00:00,2025-05-12 06:00:00,12,4,2,0,0,27838541
1,0,13203,27,967,111,2025-05-09 11:00:00,2025-05-09 12:00:00,13,3,3,0,0,26411586
1,1,12306,47,850,166,2025-05-15 04:00:00,2025-05-15 07:00:00,13,3,1,0,0,27636908
2,3,12306,27,410,134,2025-05-06 02:00:00,2025-05-06 04:00:00,109,4,3,0,0,27724533
0,3,12580,56,968,162,2025-05-03 09:00:00,2025-05-03 15:00:00,21,3,2,0,0,25914419
1,3,119,36,690,189,2025-05-15 02:00:00,2025-05-15 09:00:00,0,4,1,0,0,25427182
0,2,14152,22,783,97,2025-05-09 08:00:00,2025-05-09 17:00:00,0,3,3,0,0,25390877
2,1,12308,54,383,142,2025-05-19 00:00:00,2025-05-19 05:00:00,63,4,2,0,0,27851305
2,1,4,11,63,165,2025-05-05 15:00:00,2025-05-05 19:00:00,109,4,3,0,0,26621502
1,0,236,47,663,125,2025-05-06 07:00:00,2025-05-06 08:00:00,21,3,1,0,0,25687495
2,2,12956,29,23,198,2025-05-02 11:00:00,2025-05-02 17:00:00,0,3,1,0,0,27578123
0,3,12926,18,845,207,2025-05-10 17:00:00,2025-05-11 01:00:00,15,4,1,0,0,27513323
1,2,13552,37,251,203,2025-05-13 21:00:00,2025-05-14 01:00:00,108,1,2,0,0,25880857
0,1,119,34,935,161,2025-05-02 22:00:00,2025-05-02 23:00:00,108,3,3,0,0,27854685
0,1,12587,4,935,267,2025-05-05 18:00:00,2025-05-05 23:00:00,15,3,2,0,0,25949711
2,0,13987,3,268,166,2025-05-18 07:00:00,2025-05-18 12:00:00,15,1,3,0,0,25405120
2,0,187,20,965,229,2025-05-11 14:00:00,2025-05-11 16:00:00,21,1,2,0,0,27869866
2,1,236,13,361,188,2025-05-10 06:00:00,2025-05-10 12:00:00,12,4,1,0,0,26023975
2,3,1,8,803,185,2025-05-06 03:00:00,2025-05-06 12:00:00,107,3,3,0,0,25627152
2,3,13056,29,159,1,2025-05-07 15:00:00,2025-05-07 21:00:00,0,4,3,0,0,26053544
1,2,12580,53,333,203,2025-05-18 12:00:00,2025-05-18 20:00:00,21,3,3,0,0,25552631
0,1,25,30,79,123,2025-05-04 23:00:00,2025-05-05 02:00:00,12,1,2,0,0,25928752
0,1,63604,51,1016,176,2025-05-05 10:00:00,2025-05-05 12:00:00,107,4,1,0,0,25762332
0,3,12308,1,995,115,2025-05-05 23:00:00,2025-05-06 03:00:00,21,3,3,0,0,27903454
0,3,14102,55,855,205,2025-05-05 04:00:00,2025-05-05 13:00:00,63,3,2,0,0,27017981
2,1,12308,33,896,115,2025-05-05 06:00:00,2025-05-05 15:00:00,107,1,3,0,0,27059636
0,0,2,7,832,145,2025-05-07 21:00:00,2025-05-08 00:00:00,107,1,1,0,0,27044310
1,1,12307,56,705,66,2025-05-18 05:00:00,2025-05-18 06:00:00,13,3,3,0,0,26982093
1,1,299,40,658,221,2025-05-08 17:00:00,2025-05-08 18:00:00,108,1,1,0,0,26028120
0,3,235,54,621,61,2025-05-02 07:00:00,2025-05-02 11:00:00,15,1,2,0,0,26972243
0,3,63604,50,711,198,2025-05-03 17:00:00,2025-05-03 21:00:00,63,4,2,0,0,26175427
1,0,12587,61,79,258,2025-05-08 10:00:00,2025-05-08 16:00:00,0,3,1,0,0,26587165
1,0,12301,56,65,265,2025-05-12 02:00:00,2025-05-12 07:00:00,13,4,1,0,0,26840122
2,2,13142,42,541,208,2025-05-17 19:00:00,2025-05-18 01:00:00,13,1,2,0,0,27962151
1,1,13933,28,1038,232,2025-05-02 12:00:00,2025-05-02 19:00:00,109,3,1,0,0,27045281
2,3,25,41,577,238,2025-05-09 08:00:00,2025-05-09 15:00:00,21,1,1,0,0,26880807
2,0,12587,31,381,258,2025-05-15 21:00:00,2025-05-16 06:00:00,21,1,3,0,0,25446479
2,2,235,50,1058,186,2025-05-03 00:00:00,2025-05-03 06:00:00,21,3,2,0,0,27415616
2,2,2,16,176,49,2025-05-12 10:00:00,2025-05-12 18:00:00,107,1,2,0,0,27943629
2,3,13417,2,385,162,2025-05-07 23:00:00,2025-05-08 01:00:00,0,4,1,0,0,27709426
0,3,119,31,481,215,2025-05-11 22:00:00,2025-05-12 06:00:00,108,3,1,0,0,27658485
1,2,327,11,366,244,2025-05-06 12:00:00,2025-05-06 21:00:00,21,1,1,0,0,26971718
2,0,13417,40,856,97,2025-05-13 09:00:00,2025-05-13 13:00:00,13,1,2,0,0,26767616
1,2,12580,49,415,265,2025-05-15 07:00:00,2025-05-15 12:00:00,0,1,3,0,0,27469314
1,1,12301,36,1041,166,2025-05-08 07:00:00,2025-05-08 12:00:00,13,3,2,0,0,27917604
2,1,299,66,1048,203,2025-05-17 06:00:00,2025-05-17 08:00:00,15,4,3,0,0,27858288
0,3,187,12,256,55,2025-05-01 10:00:00,2025-05-01 15:00:00,0,1,1,0,0,27042888
2,0,299,45,74,219,2025-05-09 08:00:00,2025-05-09 17:00:00,107,1,2,0,0,26811048
0,0,299,7,102,103,2025-05-19 00:00:00,2025-05-19 04:00:00,21,1,3,0,0,25432440
1,1,119,40,1040,66,2025-05-18 05:00:00,2025-05-18 08:00:00,12,3,2,0,0,25623352
0,2,12306,18,381,129,2025-05-13 08:00:00,2025-05-13 15:00:00,63,1,3,0,0,26478052
0,3,12350,44,545,142,2025-05-01 02:00:00,2025-05-01 10:00:00,13,1,3,0,0,25668011
0,2,187,47,94,232,2025-05-09 21:00:00,2025-05-10 03:00:00,109,1,2,0,0,27860854
1,2,13987,12,1016,199,2025-05-13 07:00:00,2025-05-13 13:00:00,109,3,1,0,0,27923098
1,2,32,44,580,167,2025-05-13 18:00:00,2025-05-13 23:00:00,63,4,2,0,0,25668499
0,0,25,25,1046,185,2025-05-02 07:00:00,2025-05-02 13:00:00,108,3,1,0,0,27721695
0,1,12350,60,600,229,2025-05-02 23:00:00,2025-05-03 08:00:00,108,4,3,0,0,27208588
2,0,12350,66,65,203,2025-05-14 14:00:00,2025-05-14 16:00:00,63,4,3,0,0,27346909
0,1,13142,18,351,183,2025-05-11 11:00:00,2025-05-11 14:00:00,12,3,2,0,0,26053003
2,3,13933,23,762,55,2025-05-09 06:00:00,2025-05-09 07:00:00,107,1,2,0,0,26541463
0,3,12350,21,462,204,2025-05-17 19:00:00,2025-05-17 23:00:00,0,4,1,0,0,26522155
2,2,12350,30,783,60,2025-05-04 16:00:00,2025-05-04 18:00:00,12,1,1,0,0,26681050
1,1,12545,7,268,188,2025-05-05 12:00:00,2025-05-05 18:00:00,21,4,2,0,0,27264067
0,1,4,41,563,167,2025-05-13 02:00:00,2025-05-13 03:00:00,108,1,1,0,0,25881522
0,1,13987,28,69,145,2025-05-05 11:00:00,2025-05-05 19:00:00,13,1,1,0,0,26577096
0,2,12545,58,971,225,2025-05-17 23:00:00,2025-05-18 05:00:00,108,3,2,0,0,27884517
0,2,25,3,11,62,2025-05-02 15:00:00,2025-05-03 00:00:00,109,1,2,0,0,27676142
2,3,12306,24,887,238,2025-05-03 03:00:00,2025-05-03 09:00:00,13,4,3,0,0,27697834
0,0,12926,21,159,193,2025-05-05 15:00:00,2025-05-05 22:00:00,21,1,3,0,0,26031386
1,1,13933,17,587,123,2025-05-13 06:00:00,2025-05-13 11:00:00,15,1,2,0,0,25760060
1,1,13417,48,368,258,2025-05-03 19:00:00,2025-05-04 03:00:00,109,1,3,0,0,27126314
0,0,13987,9,931,201,2025-05-08 20:00:00,2025-05-09 04:00:00,63,4,1,0,0,26993693
1,1,4,23,527,106,2025-05-14 19:00:00,2025-05-15 04:00:00,108,4,2,0,0,27848676
0,2,12308,21,859,199,2025-05-09 16:00:00,2025-05-09 22:00:00,21,4,3,0,0,26530555
0,2,187,3,986,244,2025-05-03 16:00:00,2025-05-03 17:00:00,21,1,2,0,0,26896047
1,1,236,0,378,162,2025-05-03 13:00:00,2025-05-03 22:00:00,15,3,3,0,0,27727991
0,2,12580,66,27,161,2025-05-11 17:00:00,2025-05-11 20:00:00,109,4,2,0,0,27266430
1,2,327,41,1030,267,2025-05-06 13:00:00,2025-05-06 22:00:00,13,1,1,0,0,25380969
2,1,13142,48,705,209,2025-05-06 01:00:00,2025-05-06 08:00:00,109,4,3,0,0,27047728
0,3,12308,46,163,1,2025-05-14 18:00:00,2025-05-14 21:00:00,109,3,2,0,0,25332127
2,0,13142,16,842,145,2025-05-08 02:00:00,2025-05-08 11:00:00,108,1,1,0,0,27953932
1,2,199,59,364,54,2025-05-09 17:00:00,2025-05-10 00:00:00,13,4,3,0,0,27410840
2,3,4,53,663,204,2025-05-13 07:00:00,2025-05-13 14:00:00,12,4,3,0,0,25311008
2,2,4,51,549,143,2025-05-04 16:00:00,2025-05-04 23:00:00,13,3,2,0,0,27939304
1,2,13552,54,941,183,2025-05-07 22:00:00,2025-05-08 00:00:00,21,4,1,0,0,25755284
2,0,12956,11,831,117,2025-05-02 03:00:00,2025-05-02 07:00:00,15,1,2,0,0,25556841
2,2,12350,59,328,202,2025-05-10 21:00:00,2025-05-11 05:00:00,109,1,3,0,0,27262275
1,0,12545,59,295,111,2025-05-14 23:00:00,2025-05-15 01:00:00,13,3,2,0,0,26982093
2,0,12545,1,21,267,2025-05-03 14:00:00,2025-05-03 18:00:00,21,3,2,0,0,26033892
1,0,13933,20,712,238,2025-05-11 14:00:00,2025-05-11 22:00:00,0,3,1,0,0,25931162
2,3,12544,44,511,189,2025-05-17 11:00:00,2025-05-17 14:00:00,15,1,1,0,0,25354641
1,1,12306,37,1016,123,2025-05-02 16:00:00,2025-05-02 22:00:00,107,3,3,0,0,27851305
1,3,186,50,856,219,2025-05-02 04:00:00,2025-05-02 06:00:00,63,4,1,0,0,25500493
2,1,13987,42,649,244,2025-05-12 14:00:00,2025-05-12 22:00:00,21,4,2,0,0,26033603
2,1,12350,9,549,60,2025-05-04 07:00:00,2025-05-04 15:00:00,109,1,3,0,0,26966941
2,0,13987,13,649,219,2025-05-03 02:00:00,2025-05-03 03:00:00,15,4,1,0,0,27685743
0,2,186,37,727,143,2025-05-05 15:00:00,2025-05-05 18:00:00,13,3,2,0,0,26793095
0,0,199,16,782,186,2025-05-16 00:00:00,2025-05-16 02:00:00,0,4,2,0,0,27779708
0,2,12305,25,378,97,2025-05-13 12:00:00,2025-05-13 19:00:00,107,3,3,0,0,26877870
1,1,13987,38,295,166,2025-05-04 17:00:00,2025-05-05 00:00:00,0,4,3,0,0,25717678
2,0,114,52,779,205,2025-05-10 12:00:00,2025-05-10 16:00:00,63,1,1,0,0,27849631
1,2,14152,42,419,223,2025-05-07 05:00:00,2025-05-07 13:00:00,15,3,1,0,0,27962151
0,3,12350,53,971,125,2025-05-11 02:00:00,2025-05-11 05:00:00,12,4,1,0,0,27264067
2,2,12544,28,943,143,2025-05-06 17:00:00,2025-05-07 02:00:00,108,1,1,0,0,27712929
1,0,299,9,722,128,2025-05-06 14:00:00,2025-05-06 19:00:00,15,4,3,0,0,25972445
2,3,13987,50,765,194,2025-05-04 16:00:00,2025-05-04 18:00:00,107,1,2,0,0,27952128
1,2,114,7,47,183,2025-05-01 14:00:00,2025-05-01 23:00:00,12,4,2,0,0,26716448
2,2,12305,65,890,54,2025-05-14 20:00:00,2025-05-14 21:00:00,12,3,1,0,0,27707319
0,2,13933,39,142,194,2025-05-16 01:00:00,2025-05-16 09:00:00,63,3,3,0,0,26907466
0,2,4,32,471,104,2025-05-08 05:00:00,2025-05-08 11:00:00,108,3,1,0,0,26940914
2,2,12545,28,406,225,2025-05-04 17:00:00,2025-05-04 18:00:00,12,3,1,0,0,25867710
1,3,12306,5,0,202,2025-05-09 20:00:00,2025-05-10 00:00:00,21,3,3,0,0,27722002
0,1,12956,30,301,129,2025-05-15 06:00:00,2025-05-15 09:00:00,12,4,2,0,0,26601323
0,3,32,30,162,215,2025-05-03 12:00:00,2025-05-03 19:00:00,12,4,2,0,0,27004780
0,3,12587,23,47,206,2025-05-16 03:00:00,2025-05-16 10:00:00,13,4,1,0,0,27835242
2,3,32,24,415,128,2025-05-10 03:00:00,2025-05-10 09:00:00,63,4,3,0,0,27059636
2,1,12956,26,89,161,2025-05-03 12:00:00,2025-05-03 20:00:00,12,3,2,0,0,27644876
1,0,13142,3,1030,183,2025-05-13 18:00:00,2025-05-14 01:00:00,12,1,2,0,0,26501008
1,1,12587,21,577,194,2025-05-07 21:00:00,2025-05-08 01:00:00,108,3,3,0,0,25648675
1,3,114,43,772,229,2025-05-01 11:00:00,2025-05-01 18:00:00,0,4,3,0,0,26987528
2,2,12307,5,563,207,2025-05-09 23:00:00,2025-05-10 00:00:00,13,3,2,0,0,27789866
2,2,13417,12,832,166,2025-05-04 04:00:00,2025-05-04 07:00:00,109,3,1,0,0,25442158
1,3,1,65,663,209,2025-05-10 15:00:00,2025-05-10 17:00:00,13,3,1,0,0,26704585
1,2,25,38,903,223,2025-05-05 15:00:00,2025-05-05 22:00:00,108,1,2,0,0,25772530
2,3,14152,6,821,197,2025-05-03 17:00:00,2025-05-04 02:00:00,63,3,1,0,0,27940277
1,2,12306,31,918,189,2025-05-08 13:00:00,2025-05-08 18:00:00,15,3,1,0,0,26000938
0,1,13417,20,74,203,2025-05-18 14:00:00,2025-05-18 23:00:00,108,1,3,0,0,25374095
2,0,2,36,690,229,2025-05-09 11:00:00,2025-05-09 19:00:00,107,3,3,0,0,25500493
1,0,12307,55,242,169,2025-05-18 14:00:00,2025-05-18 15:00:00,0,3,3,0,0,26909782
2,1,25,36,727,103,2025-05-16 10:00:00,2025-05-16 12:00:00,107,3,1,0,0,26857916
0,1,12544,40,702,189,2025-05-09 13:00:00,2025-05-09 19:00:00,107,3,3,0,0,26053003
2,3,32,62,900,82,2025-05-12 21:00:00,2025-05-13 02:00:00,63,3,3,0,0,26541463
2,3,13987,58,863,221,2025-05-05 08:00:00,2025-05-05 15:00:00,109,4,2,0,0,27271986
2,3,235,33,553,227,2025-05-11 01:00:00,2025-05-11 10:00:00,15,3,3,0,0,27736822
2,2,13056,37,895,97,2025-05-10 18:00:00,2025-05-10 22:00:00,12,1,2,0,0,26353181
0,3,13552,4,379,206,2025-05-08 07:00:00,2025-05-08 15:00:00,21,3,1,0,0,26269865
2,1,12308,56,27,176,2025-05-09 18:00:00,2025-05-09 22:00:00,12,4,3,0,0,26247103
2,0,14102,66,705,233,2025-05-02 06:00:00,2025-05-02 09:00:00,107,1,2,0,0,26876890
1,2,327,8,840,209,2025-05-10 18:00:00,2025-05-10 20:00:00,13,1,2,0,0,25801149
2,3,236,66,973,134,2025-05-11 01:00:00,2025-05-11 09:00:00,21,3,2,0,0,26462299
1,2,12308,33,685,197,2025-05-07 08:00:00,2025-05-07 16:00:00,63,4,1,0,0,27547676
0,2,235,45,385,233,2025-05-09 03:00:00,2025-05-09 06:00:00,15,3,3,0,0,27126314
0,3,4,6,1046,62,2025-05-12 04:00:00,2025-05-12 05:00:00,63,4,1,0,0,27565066
0,2,12956,0,831,183,2025-05-16 23:00:00,2025-05-17 05:00:00,0,4,2,0,0,27841327
0,0,14102,41,176,201,2025-05-08 01:00:00,2025-05-08 06:00:00,107,3,1,0,0,26046068
1,1,236,53,471,192,2025-05-15 20:00:00,2025-05-16 04:00:00,13,4,1,0,0,27846282
2,1,4,59,549,227,2025-05-14 10:00:00,2025-05-14 16:00:00,63,3,2,0,0,25737224
0,0,114,53,689,265,2025-05-14 23:00:00,2025-05-15 03:00:00,21,4,3,0,0,26510676
2,2,13552,63,791,188,2025-05-10 15:00:00,2025-05-10 17:00:00,107,1,3,0,0,25878160
1,3,12306,43,102,232,2025-05-08 15:00:00,2025-05-08 23:00:00,15,3,1,0,0,25643676
1,2,114,16,408,258,2025-05-15 22:00:00,2025-05-16 03:00:00,13,4,3,0,0,26175427
1,0,2,57,1060,165,2025-05-12 10:00:00,2025-05-12 18:00:00,109,1,2,0,0,26699573
0,2,13056,55,975,192,2025-05-18 21:00:00,2025-05-19 02:00:00,109,1,3,0,0,27911131
2,1,199,59,922,165,2025-05-17 14:00:00,2025-05-17 20:00:00,21,1,1,0,0,27737138
2,2,4,35,782,257,2025-05-02 07:00:00,2025-05-02 12:00:00,0,1,2,0,0,27863529
2,0,1,5,418,216,2025-05-08 08:00:00,2025-05-08 11:00:00,109,3,2,0,0,27003453
1,1,63604,42,1060,101,2025-05-17 20:00:00,2025-05-18 04:00:00,107,4,2,0,0,26434306
0,2,12350,0,50,193,2025-05-03 16:00:00,2025-05-03 19:00:00,15,1,1,0,0,26274941
1,2,114,14,571,230,2025-05-09 05:00:00,2025-05-09 09:00:00,0,4,1,0,0,25668499
1,1,12956,11,965,62,2025-05-02 02:00:00,2025-05-02 08:00:00,12,4,3,0,0,25766513
2,3,12956,40,965,186,2025-05-07 06:00:00,2025-05-07 08:00:00,15,4,1,0,0,27885981
1,1,12350,19,561,106,2025-05-13 14:00:00,2025-05-13 21:00:00,107,3,2,0,0,26840479
2,3,186,7,773,169,2025-05-12 03:00:00,2025-05-12 08:00:00,107,3,1,0,0,25390877
0,0,12308,11,11,161,2025-05-04 12:00:00,2025-05-04 17:00:00,0,1,1,0,0,27488419
2,0,114,42,21,193,2025-05-03 17:00:00,2025-05-03 22:00:00,15,4,3,0,0,27168705
0,1,187,1,69,143,2025-05-06 12:00:00,2025-05-06 14:00:00,0,3,2,0,0,26498407
2,1,4,44,920,233,2025-05-17 08:00:00,2025-05-17 17:00:00,21,3,3,0,0,26156163
1,0,13987,65,471,204,2025-05-17 19:00:00,2025-05-17 22:00:00,108,3,3,0,0,25494121
1,3,187,12,933,111,2025-05-16 05:00:00,2025-05-16 12:00:00,0,1,3,0,0,27825455
0,0,299,51,576,192,2025-05-04 09:00:00,2025-05-04 14:00:00,109,3,2,0,0,25683821
0,1,199,17,779,123,2025-05-16 20:00:00,2025-05-17 01:00:00,107,4,3,0,0,27965879
0,0,187,0,917,197,2025-05-14 06:00:00,2025-05-14 10:00:00,12,3,2,0,0,26507797
2,1,63604,32,1007,117,2025-05-14 15:00:00,2025-05-14 21:00:00,15,3,3,0,0,27361812
2,1,13933,31,1007,202,2025-05-05 01:00:00,2025-05-05 08:00:00,21,1,3,0,0,25514719
0,0,1,44,967,258,2025-05-04 00:00:00,2025-05-04 07:00:00,21,4,2,0,0,27712946
1,3,2,50,711,202,2025-05-14 14:00:00,2025-05-14 22:00:00,12,3,1,0,0,27193826
2,2,12301,54,477,49,2025-05-02 05:00:00,2025-05-02 10:00:00,0,4,3,0,0,27724533
2,0,236,35,118,233,2025-05-06 04:00:00,2025-05-06 11:00:00,0,4,1,0,0,26601323
2,2,12545,25,899,221,2025-05-09 17:00:00,2025-05-09 21:00:00,15,3,3,0,0,26907460
0,0,13203,60,1048,143,2025-05-12 07:00:00,2025-05-12 16:00:00,15,1,1,0,0,27492120
0,2,13552,26,408,229,2025-05-09 20:00:00,2025-05-10 01:00:00,13,4,1,0,0,27787695
0,3,2,33,662,162,2025-05-06 12:00:00,2025-05-06 15:00:00,0,3,1,0,0,26916859
0,3,236,44,644,167,2025-05-07 12:00:00,2025-05-07 17:00:00,15,4,1,0,0,27697428
0,0,13056,20,368,176,2025-05-02 22:00:00,2025-05-03 07:00:00,21,4,1,0,0,27825455
1,1,186,32,471,201,2025-05-15 20:00:00,2025-05-16 04:00:00,108,4,2,0,0,25404205
1,2,12308,36,789,201,2025-05-16 02:00:00,2025-05-16 03:00:00,107,3,1,0,0,27874417
0,1,236,60,772,161,2025-05-16 21:00:00,2025-05-17 02:00:00,0,4,2,0,0,25368555
2,1,235,54,60,61,2025-05-01 21:00:00,2025-05-02 03:00:00,13,4,3,0,0,25969696
0,1,12580,14,665,167,2025-05-04 10:00:00,2025-05-04 12:00:00,107,1,2,0,0,26909782
1,3,12587,29,242,201,2025-05-18 10:00:00,2025-05-18 16:00:00,109,3,1,0,0,27530768
1,0,327,66,780,161,2025-05-10 17:00:00,2025-05-11 02:00:00,108,3,2,0,0,27917604
2,0,12580,63,163,60,2025-05-03 11:00:00,2025-05-03 15:00:00,0,4,1,0,0,27469314
1,3,13056,60,125,186,2025-05-08 19:00:00,2025-05-08 22:00:00,13,1,2,0,0,27735842
0,3,12545,51,917,62,2025-05-03 09:00:00,2025-05-03 18:00:00,0,4,3,0,0,26943375
2,0,235,25,125,232,2025-05-11 18:00:00,2025-05-11 20:00:00,13,4,1,0,0,26251607
0,1,12580,33,988,233,2025-05-07 17:00:00,2025-05-08 02:00:00,63,3,1,0,0,25433187
0,2,12545,9,1046,265,2025-05-13 12:00:00,2025-05-13 14:00:00,13,1,2,0,0,27421222
2,2,13987,14,835,1,2025-05-13 17:00:00,2025-05-13 20:00:00,15,4,2,0,0,26987267
0,2,327,19,955,145,2025-05-01 01:00:00,2025-05-01 08:00:00,15,3,2,0,0,27923776
1,1,13056,38,903,194,2025-05-12 06:00:00,2025-05-12 08:00:00,63,4,2,0,0,26572191
0,0,13987,11,293,61,2025-05-18 12:00:00,2025-05-18 13:00:00,13,4,2,0,0,26885327
2,3,63604,59,283,142,2025-05-06 22:00:00,2025-05-07 07:00:00,109,1,1,0,0,27059654
2,0,63604,18,821,61,2025-05-08 19:00:00,2025-05-09 01:00:00,107,1,3,0,0,27033371
2,1,119,61,201,207,2025-05-15 15:00:00,2025-05-16 00:00:00,15,1,2,0,0,25635278
0,3,119,25,1041,188,2025-05-15 04:00:00,2025-05-15 07:00:00,107,4,1,0,0,26966941
2,1,187,15,527,202,2025-05-10 07:00:00,2025-05-10 10:00:00,107,1,3,0,0,25556688
2,2,12544,48,537,230,2025-05-16 06:00:00,2025-05-16 09:00:00,63,3,3,0,0,26716448
0,2,12350,28,477,227,2025-05-08 11:00:00,2025-05-08 13:00:00,21,4,2,0,0,26079310
1,1,12307,40,171,188,2025-05-01 22:00:00,2025-05-02 04:00:00,21,1,1,0,0,27059636
0,3,12301,43,695,183,2025-05-15 18:00:00,2025-05-15 21:00:00,13,4,1,0,0,27929512
2,3,13552,15,995,199,2025-05-02 12:00:00,2025-05-02 17:00:00,21,4,1,0,0,27800340
2,0,63604,61,510,143,2025-05-05 10:00:00,2025-05-05 15:00:00,0,3,1,0,0,27655646
0,2,32,46,765,194,2025-05-13 08:00:00,2025-05-13 11:00:00,13,3,1,0,0,27213273
1,0,13552,31,1075,205,2025-05-10 12:00:00,2025-05-10 15:00:00,21,3,3,0,0,25758493
2,0,13987,39,955,232,2025-05-14 00:00:00,2025-05-14 01:00:00,109,4,3,0,0,27631237
2,1,13142,42,821,201,2025-05-05 00:00:00,2025-05-05 06:00:00,107,4,3,0,0,27199383
2,1,32,31,821,49,2025-05-12 16:00:00,2025-05-12 19:00:00,13,3,1,0,0,26501008
0,0,4,35,622,161,2025-05-05 13:00:00,2025-05-05 14:00:00,107,4,3,0,0,27962151
2,2,12301,50,698,229,2025-05-02 12:00:00,2025-05-02 21:00:00,12,3,3,0,0,27796606
1,1,13933,31,722,169,2025-05-02 15:00:00,2025-05-02 16:00:00,21,3,2,0,0,26508468
2,0,12956,31,889,216,2025-05-04 12:00:00,2025-05-04 17:00:00,107,1,3,0,0,26236990
2,0,12307,34,47,176,2025-05-13 13:00:00,2025-05-13 18:00:00,21,3,2,0,0,27330460
1,0,13142,9,1044,205,2025-05-08 19:00:00,2025-05-08 21:00:00,107,1,1,0,0,26423624
2,0,12926,21,549,165,2025-05-10 23:00:00,2025-05-11 00:00:00,109,3,1,0,0,27755582
0,0,12926,14,381,257,2025-05-15 21:00:00,2025-05-16 03:00:00,108,4,1,0,0,25384835
0,0,12306,59,79,49,2025-05-15 17:00:00,2025-05-16 00:00:00,109,1,1,0,0,26529942
0,1,25,57,510,265,2025-05-01 18:00:00,2025-05-02 03:00:00,15,4,3,0,0,25632943
1,2,12544,49,351,194,2025-05-15 10:00:00,2025-05-15 18:00:00,21,4,2,0,0,27899563
2,0,12301,33,863,62,2025-05-17 08:00:00,2025-05-17 11:00:00,109,3,1,0,0,27894583
0,3,13933,23,577,110,2025-05-14 12:00:00,2025-05-14 21:00:00,0,3,1,0,0,27903454
1,1,12350,41,792,229,2025-05-11 20:00:00,2025-05-11 21:00:00,21,4,2,0,0,26056525
2,1,12350,0,832,125,2025-05-18 01:00:00,2025-05-18 07:00:00,63,3,2,0,0,26992037
1,0,12305,34,930,82,2025-05-17 18:00:00,2025-05-17 20:00:00,15,3,2,0,0,26498407
0,1,119,7,785,185,2025-05-07 13:00:00,2025-05-07 22:00:00,0,3,2,0,0,25500493
0,0,25,19,163,101,2025-05-13 15:00:00,2025-05-14 00:00:00,15,4,2,0,0,26924605
0,2,12308,62,973,111,2025-05-05 15:00:00,2025-05-05 23:00:00,13,1,3,0,0,27208606
1,2,13142,23,911,198,2025-05-06 23:00:00,2025-05-07 06:00:00,21,1,2,0,0,27776052
1,1,32,33,901,60,2025-05-11 15:00:00,2025-05-11 21:00:00,0,4,3,0,0,25552631
0,1,12305,26,947,244,2025-05-01 17:00:00,2025-05-01 19:00:00,12,3,2,0,0,25496697
1,3,12587,54,418,61,2025-05-08 15:00:00,2025-05-08 19:00:00,107,3,2,0,0,26682111
0,1,14102,27,947,216,2025-05-17 20:00:00,2025-05-18 03:00:00,63,1,1,0,0,26621502
0,3,12301,39,537,165,2025-05-12 22:00:00,2025-05-13 04:00:00,21,4,1,0,0,27783246
2,2,235,29,1075,169,2025-05-17 00:00:00,2025-05-17 09:00:00,63,4,1,0,0,27826704
1,2,236,19,118,205,2025-05-06 10:00:00,2025-05-06 15:00:00,0,3,1,0,0,25592419
